,country,year,Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Urban population (% of total),Rural population (% of total population),Urban population,Rural population,Urban population growth (annual %),Population density (people per sq. km of land area),Urban_Pop_5_Years_Future
5969,Seychelles,2001,0.0,0.0,81202.0,0.0874745178458057,50.641000000000005,49.358999999999995,41122.0,40080.0,0.5657723719858855,176.52608695652177,43934
5970,Seychelles,2002,0.0,0.0,83700.0,3.02991000892522,50.882,49.118,42588.0,41112.0,3.5029265355950043,181.95652173913044,44436
5976,Sierra Leone,1972,7854822.54561915,0.0,2637861.0,2.09394210120485,24.7424,75.2576,652670.0,1985191.0,4.844188646120332,36.831345992739465,819125
5977,Sierra Leone,1973,6101379.22424108,0.0,2695784.0,2.17207096720477,25.4136,74.5864,685096.0,2010688.0,4.848733276649334,37.640100530578046,853402
5978,Sierra Leone,1974,12308817.315377,0.0,2756810.0,2.23851430330046,26.0848,73.9152,719108.0,2037702.0,4.845258063585317,38.492180955040496,888924
5979,Sierra Leone,1975,11720950.764450999,0.0,2820782.0,2.2939937293617003,26.756,73.244,754728.0,2066054.0,4.83458643734239,39.38539514102206,925608
5980,Sierra Leone,1976,7536660.92942132,0.0,2887735.0,2.34583063450488,27.2258,72.77420000000002,786209.0,2101526.0,4.086524095370299,40.32023177883273,963670
5981,Sierra Leone,1977,10519819.6521679,0.0,2957599.0,2.39053327105504,27.6956,72.3044,819125.0,2138474.0,4.101403696858523,41.295713487852545,1002302
5982,Sierra Leone,1978,9999033.72595228,0.0,3029965.0,2.41732777712018,28.1654,71.8346,853402.0,2176563.0,4.099401695840124,42.306129572745036,1042386
5983,Sierra Leone,1979,8801921.45382023,0.0,3104305.0,2.4238789503575497,28.6352,71.3648,888924.0,2215381.0,4.078102822758689,43.3441077911198,1085235
5984,Sierra Leone,1980,10059720.6143642,0.0,3180237.0,2.41658645138536,29.105,70.895,925608.0,2254629.0,4.043907633881774,44.404314437308024,1131558
5985,Sierra Leone,1981,9241233.00650323,0.0,3255883.0,2.35077915168544,29.5978,70.4022,963670.0,2292213.0,4.029809346851018,45.46052778553477,1175213
5986,Sierra Leone,1982,11814265.615835901,0.0,3330947.0,2.27931341134319,30.0906,69.9094,1002302.0,2328645.0,3.930572108640849,46.50861491203575,1222169
5987,Sierra Leone,1983,15195512.567573098,0.0,3408340.0,2.29687213019002,30.5834,69.4166,1042386.0,2365954.0,3.921296173616296,47.58922088802011,1268176
5988,Sierra Leone,1984,19369981.0606778,0.0,3492174.0,2.42990956656046,31.0762,68.9238,1085235.0,2406939.0,4.028423720856479,48.7597598436191,1307289
5989,Sierra Leone,1985,19320330.3687686,0.0,3584397.0,2.6065794152749,31.569000000000003,68.431,1131558.0,2452839.0,4.179889076595112,50.04743088522759,1335377
5990,Sierra Leone,1986,17182509.0731067,0.0,3688492.0,2.8627443369103096,31.8616,68.1384,1175213.0,2513279.0,3.7853963595322937,51.50086567997766,1350091
5991,Sierra Leone,1987,14630097.096902201,0.0,3800961.0,3.0036227060179,32.1542,67.8458,1222169.0,2578792.0,3.9177741296224684,53.071223122032954,1354081
5992,Sierra Leone,1988,14736783.2909534,0.0,3908478.0,2.78941104078724,32.4468,67.5532,1268176.0,2640302.0,3.6952498585385163,54.572437866517724,1351595
5993,Sierra Leone,1989,21561332.287283897,0.0,3993016.0,2.13987951807566,32.7394,67.2606,1307289.0,2685727.0,3.0375879616424486,55.75280647863725,1349026
5994,Sierra Leone,1990,19273825.0360659,0.0,4042678.0,1.2360508572728,33.032,66.968,1335377.0,2707301.0,2.1258121728145274,56.44621614074282,1351552
5995,Sierra Leone,1991,17253247.6144898,0.0,4053257.0,0.26134117976847304,33.3088,66.69120000000001,1350091.0,2703166.0,1.0958348596538745,56.5939262775761,1360068
5996,Sierra Leone,1992,18942551.8489342,0.0,4031730.0,-0.532519121459502,33.5856,66.4144,1354081.0,2677649.0,0.2950997862220842,56.29335381178442,1374140
5997,Sierra Leone,1993,10231029.948144099,0.0,3991434.0,-1.00449994113021,33.8624,66.13759999999999,1351595.0,2639839.0,-0.18376189163590448,55.73071767662665,1397058
5998,Sierra Leone,1994,9516845.94698421,0.0,3951544.0,-1.00441762169232,34.1392,65.8608,1349026.0,2602518.0,-0.19025259559908692,55.173750349064505,1432613
5999,Sierra Leone,1995,0.0,0.0,3927105.0,-0.620387540658601,34.416,65.584,1351552.0,2575553.0,0.18707111860182146,54.832518849483385,1483151
6000,Sierra Leone,1996,244997.229892232,0.0,3919708.0,-0.18853519743838001,34.6982,65.3018,1360068.0,2559640.0,0.6281136736144761,54.729237643116456,1551346
6001,Sierra Leone,1997,697834.242925379,0.0,3928313.0,0.21929104033617197,34.9804,65.0196,1374140.0,2554173.0,1.029338239678732,54.84938564646747,1635532
6002,Sierra Leone,1998,7115.49354573114,0.0,3961869.0,0.8505811985381829,35.2626,64.73740000000001,1397058.0,2564811.0,1.6540516055786516,55.31791399050546,1729047
6003,Sierra Leone,1999,0.0,0.0,4030443.0,1.71604118548391,35.5448,64.45519999999999,1432613.0,2597830.0,2.5131452616628844,56.27538397095783,1822232
6004,Sierra Leone,2000,0.0,0.0,4139757.0,2.67607949868589,35.827,64.173,1483151.0,2656606.0,3.4668829039071567,57.80168947221446,1907826
6005,Sierra Leone,2001,0.0,0.0,4295667.0,3.6969749773328595,36.1142,63.8858,1551346.0,2744321.0,4.495406259171843,59.97859536442335,1984861
6006,Sierra Leone,2002,0.0,0.0,4493047.0,4.492425051426009,36.4014,63.5986,1635532.0,2857515.0,5.284519248889056,62.734529461044396,2053114
6012,Singapore,1972,0.0,0.0,2152400.0,1.85220871957903,100.0,0.0,2152400.0,0.0,1.8522087195790304,3212.5373134328365,2325300
6013,Singapore,1973,0.0,0.0,2193000.0,1.8686970802623502,100.0,0.0,2193000.0,0.0,1.8686970802623688,3273.134328358209,2353600
6014,Singapore,1974,0.0,0.0,2229800.0,1.6641425915583,100.0,0.0,2229800.0,0.0,1.664142591558302,3328.0597014925374,2383500
6015,Singapore,1975,0.0,0.0,2262600.0,1.4602699158895298,100.0,0.0,2262600.0,0.0,1.4602699158895298,3377.0149253731347,2413900
6016,Singapore,1976,0.0,0.0,2293300.0,1.3477233777559998,100.0,0.0,2293300.0,0.0,1.3477233777559805,3422.8358208955224,2532800
6017,Singapore,1977,0.0,0.0,2325300.0,1.38572346856491,100.0,0.0,2325300.0,0.0,1.3857234685649122,3470.597014925373,2646500
6018,Singapore,1978,0.0,0.0,2353600.0,1.20970078915976,100.0,0.0,2353600.0,0.0,1.2097007891597604,3512.8358208955224,2681100
6019,Singapore,1979,0.0,0.0,2383500.0,1.26239247977074,100.0,0.0,2383500.0,0.0,1.2623924797707362,3557.4626865671644,2732200
6020,Singapore,1980,0.0,0.0,2413900.0,1.2673701133843998,100.0,0.0,2413900.0,0.0,1.2673701133844022,3602.8358208955224,2736000
6021,Singapore,1981,0.0,0.0,2532800.0,4.808171334802321,100.0,0.0,2532800.0,0.0,4.808171334802324,3780.2985074626868,2733400
6022,Singapore,1982,0.0,0.0,2646500.0,4.39126021712944,100.0,0.0,2646500.0,0.0,4.39126021712946,3950.0,2774800
6023,Singapore,1983,0.0,0.0,2681100.0,1.2989145757413703,100.0,0.0,2681100.0,0.0,1.2989145757413738,4001.641791044776,2846100
6024,Singapore,1984,0.0,0.0,2732200.0,1.8879987397930802,100.0,0.0,2732200.0,0.0,1.8879987397930813,4077.910447761194,2930900
6025,Singapore,1985,0.0,0.0,2736000.0,0.13898542890543,100.0,0.0,2736000.0,0.0,0.13898542890542978,4083.582089552239,3047100
6026,Singapore,1986,0.0,0.0,2733400.0,-0.0950744211740952,100.0,0.0,2733400.0,0.0,-0.09507442117410632,4079.7014925373132,3135100
6027,Singapore,1987,0.0,0.0,2774800.0,1.5032416980446202,100.0,0.0,2774800.0,0.0,1.5032416980446173,4141.492537313433,3230700
6028,Singapore,1988,0.0,0.0,2846100.0,2.53709635557944,100.0,0.0,2846100.0,0.0,2.537096355579465,4247.910447761194,3313500
6029,Singapore,1989,0.0,0.0,2930900.0,2.9359907013470097,100.0,0.0,2930900.0,0.0,2.9359907013470083,4374.477611940299,3419000
6030,Singapore,1990,0.0,0.0,3047100.0,3.88807755331541,100.0,0.0,3047100.0,0.0,3.888077553315412,4547.910447761194,3524500
6031,Singapore,1991,0.0,0.0,3135100.0,2.84707528713625,100.0,0.0,3135100.0,0.0,2.8470752871362546,4679.253731343284,3670700
6032,Singapore,1992,0.0,0.0,3230700.0,3.0037760518017103,100.0,0.0,3230700.0,0.0,3.003776051801709,4821.940298507463,3796000
6033,Singapore,1993,0.0,0.0,3313500.0,2.5306200525336604,100.0,0.0,3313500.0,0.0,2.5306200525336604,4945.522388059701,3927200
6034,Singapore,1994,0.0,0.0,3419000.0,3.1343078111019804,100.0,0.0,3419000.0,0.0,3.1343078111019795,5102.985074626866,3958700
6035,Singapore,1995,0.0,0.0,3524500.0,3.0390471574628997,100.0,0.0,3524500.0,0.0,3.0390471574629023,5260.447761194029,4027900
6036,Singapore,1996,0.0,0.0,3670700.0,4.0643797341768595,100.0,0.0,3670700.0,0.0,4.064379734176861,5478.6567164179105,4138000
6037,Singapore,1997,0.0,0.0,3796000.0,3.3565501174119596,100.0,0.0,3796000.0,0.0,3.35655011741196,5665.671641791045,4176000
6038,Singapore,1998,0.0,0.0,3927200.0,3.39788230140242,100.0,0.0,3927200.0,0.0,3.3978823014024235,5861.492537313433,4114800
6039,Singapore,1999,0.0,0.0,3958700.0,0.7988984779797008,100.0,0.0,3958700.0,0.0,0.7988984779797015,5908.507462686567,4166700
6040,Singapore,2000,0.0,0.0,4027900.0,1.73294597901528,100.0,0.0,4027900.0,0.0,1.7329459790152804,6011.7910447761205,4265800
6041,Singapore,2001,0.0,0.0,4138000.0,2.69674309916955,100.0,0.0,4138000.0,0.0,2.6967430991695744,6176.119402985075,4401400
6042,Singapore,2002,0.0,0.0,4176000.0,0.914127125698625,100.0,0.0,4176000.0,0.0,0.9141271256986252,6186.666666666668,4588600
6084,Slovak Republic,1972,0.0,5304969.72762912,4596622.0,0.8558648741037409,43.137,56.863,1982845.0,2613777.0,3.2963510919502697,95.56386694386694,2343257
6085,Slovak Republic,1973,0.0,5935864.02895316,4641445.0,0.970405426654067,44.177,55.823,2050451.0,2590994.0,3.3527086868580036,96.49573804573805,2419908
6086,Slovak Republic,1974,0.0,13075409.5563379,4689623.0,1.0326455261866,45.217,54.783,2120507.0,2569116.0,3.3595442081423257,97.49735966735966,2497234
6087,Slovak Republic,1975,0.0,15477454.7940784,4739105.0,1.04961038811862,46.257,53.743,2192168.0,2546937.0,3.323579744937287,98.52609147609148,2571477
6088,Slovak Republic,1976,0.0,12429655.049637,4789507.0,1.05791840570578,47.3332,52.6668,2267027.0,2522480.0,3.3578272983039885,99.57395010395012,2615678
6089,Slovak Republic,1977,0.0,14300130.4059521,4840501.0,1.05907443980237,48.4094,51.5906,2343257.0,2497244.0,3.3072560476252746,100.63411642411644,2661671
6090,Slovak Republic,1978,0.0,22779517.464704398,4890125.0,1.01996377640607,49.4856,50.5144,2419908.0,2470217.0,3.218768097306862,101.66580041580042,2706933
6091,Slovak Republic,1979,0.0,20754784.000810396,4938973.0,0.9939549317625821,50.5618,49.4382,2497234.0,2441739.0,3.145419644482148,102.68135135135135,2751631
6092,Slovak Republic,1980,0.0,20416290.0448019,4979815.0,0.823532690227528,51.638000000000005,48.361999999999995,2571477.0,2408338.0,2.9296722634995382,103.53045738045738,2796439
6093,Slovak Republic,1981,0.0,32916415.3814109,5016105.0,0.7260994373723221,52.1456,47.8544,2615678.0,2400427.0,1.7042895337063473,104.28492723492724,2837861
6094,Slovak Republic,1982,0.0,38091197.0827433,5055099.0,0.774370072451157,52.6532,47.3468,2661671.0,2393428.0,1.7430783716236284,105.09561330561331,2877889
6095,Slovak Republic,1983,0.0,23264184.9086757,5091971.0,0.726754862038002,53.1608,46.8392,2706933.0,2385038.0,1.6862138629250334,105.86218295218296,2917494
6096,Slovak Republic,1984,0.0,16918263.3413555,5127097.0,0.6874626597890321,53.6684,46.3316,2751631.0,2375466.0,1.637756709927831,106.59245322245322,2956005
6097,Slovak Republic,1985,0.0,22192250.0181187,5161768.0,0.673954439753091,54.176,45.824,2796439.0,2365329.0,1.6152995282419893,107.31326403326405,2993564
6098,Slovak Republic,1986,0.0,13777369.9952776,5193838.0,0.619376645352564,54.638999999999996,45.361000000000004,2837861.0,2355977.0,1.4703777323665002,107.98,2996372
6099,Slovak Republic,1987,0.0,14102217.913904801,5222840.0,0.5568392329818921,55.102,44.898,2877889.0,2344951.0,1.4006439886328956,108.5829521829522,2997833
6100,Slovak Republic,1988,0.0,14605079.335055301,5250596.0,0.530027872017792,55.565,44.435,2917494.0,2333102.0,1.3667989350107732,109.16,3009788
6101,Slovak Republic,1989,0.0,16437801.817217499,5275942.0,0.481564764827773,56.028,43.972,2956005.0,2319937.0,1.3113665938301522,109.68694386694385,3022163
6102,Slovak Republic,1990,0.0,21994167.8854107,5299187.0,0.4396170947262751,56.49100000000001,43.50899999999999,2993564.0,2305623.0,1.2625956251158388,110.1702079002079,3031513
6103,Slovak Republic,1991,0.0,16284129.7416199,5303294.0,0.0774724369780578,56.5002,43.4998,2996372.0,2306922.0,0.09375726904915717,110.25559251559251,3034670
6104,Slovak Republic,1992,0.0,14036946.7514992,5305016.0,0.0324651148981277,56.5094,43.4906,2997833.0,2307183.0,0.048747082521570416,110.29139293139292,3037005
6105,Slovak Republic,1993,1027023.2156189001,14272399.0635107,5325305.0,0.38171988665112505,56.5186,43.4814,3009788.0,2315517.0,0.3979950060297855,110.71320166320166,3037804
6106,Slovak Republic,1994,0.0,14129856.2062423,5346331.0,0.39405443003197,56.5278,43.4722,3022163.0,2324168.0,0.4103155798846491,111.15033264033264,3037625
6107,Slovak Republic,1995,0.0,17215880.8308094,5361999.0,0.29263220653253,56.537,43.463,3031513.0,2330486.0,0.3089034641071775,111.47607068607068,3030239
6108,Slovak Republic,1996,203920.37025876102,21642477.816763397,5373361.0,0.21167439643170896,56.4762,43.5238,3034670.0,2338691.0,0.10408523069671022,111.7122869022869,3017491
6109,Slovak Republic,1997,643927.631518034,18193450.1239986,5383291.0,0.184629991205462,56.4154,43.5846,3037005.0,2346286.0,0.0769145290257679,111.9187318087318,3009189
6110,Slovak Republic,1998,196332.225840699,11941215.1697727,5390516.0,0.13412159848535998,56.3546,43.6454,3037804.0,2352712.0,0.02630535394964749,112.06893970893972,3000008
6111,Slovak Republic,1999,103822.485528269,10020295.3149362,5396020.0,0.102053161046239,56.2938,43.7062,3037625.0,2358395.0,-0.005892587998376033,112.183367983368,2992199
6112,Slovak Republic,2000,104653.86196989699,19844374.5341978,5388720.0,-0.13537648779442502,56.233000000000004,43.766999999999996,3030239.0,2358481.0,-0.2434465784940677,112.03160083160084,2985293
6113,Slovak Republic,2001,68221.99484195099,18359356.7142029,5378867.0,-0.18301227099618,56.099,43.901,3017491.0,2361376.0,-0.4215802914759272,111.82675675675677,2977596
6114,Slovak Republic,2002,94094.8250217188,13800873.6700185,5376912.0,-0.0363525509687338,55.965,44.035,3009189.0,2367723.0,-0.2755084142961749,111.78611226611228,2970629
6120,Slovenia,1972,0.0,0.0,1752233.0,0.7963215982340699,39.152,60.848,686034.0,1066199.0,3.5777954207320417,87.00263157894737,822481
6121,Slovenia,1973,0.0,0.0,1766697.0,0.822072701460941,40.226,59.773999999999994,710672.0,1056025.0,3.528381209998517,87.7208043694141,852611
6122,Slovenia,1974,0.0,0.0,1776132.0,0.532626457849935,41.3,58.7,733543.0,1042589.0,3.1675217625094403,88.18927507447864,883142
6123,Slovenia,1975,0.0,0.0,1793581.0,0.9776213926923779,42.373999999999995,57.626000000000005,760012.0,1033569.0,3.544800372441723,89.05566037735849,913487
6124,Slovenia,1976,0.0,0.0,1820249.0,1.47591248581357,43.5082,56.4918,791958.0,1028291.0,4.117413747583071,90.37979145978152,921846
6125,Slovenia,1977,0.0,0.0,1842377.0,1.20832808120785,44.6424,55.3576,822481.0,1019896.0,3.781702196352014,91.47850049652432,929549
6126,Slovenia,1978,0.0,0.0,1862548.0,1.0888857022045502,45.7766,54.2234,852611.0,1009937.0,3.5978023891533315,92.48003972194635,941284
6127,Slovenia,1979,0.0,0.0,1882599.0,1.07078261989884,46.9108,53.0892,883142.0,999457.0,3.518259711629532,93.47562065541211,952030
6128,Slovenia,1980,0.0,0.0,1901315.0,0.9892483090597071,48.045,51.955,913487.0,987828.0,3.378314166046402,94.40491559086395,962666
6129,Slovenia,1981,0.0,0.0,1906531.0,0.273960830473185,48.352,51.648,921846.0,984685.0,0.9109036669212608,94.66390268123138,977870
6130,Slovenia,1982,0.0,0.0,1910334.0,0.199273553477761,48.659,51.341,929549.0,980785.0,0.832134088002255,94.85273088381331,992898
6131,Slovenia,1983,0.0,0.0,1922321.0,0.625521424980407,48.966,51.034,941284.0,981037.0,1.2545378353380852,95.4479145978153,998795
6132,Slovenia,1984,0.0,0.0,1932154.0,0.510213262809939,49.273,50.727,952030.0,980124.0,1.1351646260227597,95.9361469712016,1002567
6133,Slovenia,1985,0.0,0.0,1941641.0,0.489804905359526,49.58,50.42,962666.0,978975.0,1.1109971923696156,96.40719960278055,1006674
6134,Slovenia,1986,0.0,0.0,1965964.0,1.24492184531935,49.74,50.26,977870.0,988094.0,1.567021804062483,97.61489572989076,1008256
6135,Slovenia,1987,0.0,0.0,1989776.0,1.2039359321304,49.9,50.1,992898.0,996878.0,1.5251202871762193,98.79721946375372,1007720
6136,Slovenia,1988,0.0,0.0,1995196.0,0.272022154341591,50.06,49.94,998795.0,996401.0,0.5921612649900697,99.06633565044687,1006262
6137,Slovenia,1989,0.0,0.0,1996351.0,0.0578723002503228,50.22,49.78,1002567.0,993784.0,0.37694374793305657,99.12368421052632,1006037
6138,Slovenia,1990,0.0,1261182.79626755,1998161.0,0.0906243427921073,50.38,49.62,1006674.0,991487.0,0.40881165772737305,99.21355511420059,1007194
6139,Slovenia,1991,0.0,932823.8202546879,1999429.0,0.0634382236559831,50.4272,49.5728,1008256.0,991173.0,0.15702781983207836,99.27651439920557,1007105
6140,Slovenia,1992,0.0,747769.571537815,1996498.0,-0.14669940294923,50.4744,49.5256,1007720.0,988778.0,-0.053175237466121315,99.1309831181728,1006292
6141,Slovenia,1993,0.0,723308.0290255321,1991746.0,-0.23830047754197,50.5216,49.4784,1006262.0,985484.0,-0.14478781386394354,98.89503475670307,1004638
6142,Slovenia,1994,0.0,620522.178155993,1989443.0,-0.11569409324113698,50.5688,49.4312,1006037.0,983406.0,-0.02236248201064152,98.78068520357498,1005896
6143,Slovenia,1995,0.0,886213.757487171,1989872.0,0.0215614999899353,50.61600000000001,49.38399999999999,1007194.0,982678.0,0.11493962961798675,98.80198609731876,1009419
6144,Slovenia,1996,0.0,820198.339452579,1988628.0,-0.0625361337459717,50.6432,49.3568,1007105.0,981523.0,-0.008836821152957907,98.74021847070507,1009883
6145,Slovenia,1997,0.0,691496.705749316,1985956.0,-0.134454343022371,50.6704,49.3296,1006292.0,979664.0,-0.08075903998930087,98.60754716981131,1010006
6146,Slovenia,1998,0.0,355999.163868836,1981629.0,-0.21811765673508104,50.6976,49.3024,1004638.0,976991.0,-0.16450103911972144,98.39270109235352,1009486
6147,Slovenia,1999,0.0,252921.088676131,1983045.0,0.0714308445137258,50.7248,49.2752,1005896.0,977149.0,0.12514089930054378,98.46300893743792,1009002
6148,Slovenia,2000,0.0,735713.09246101,1988925.0,0.29607496005045003,50.751999999999995,49.248000000000005,1009419.0,979506.0,0.3496231198253438,98.75496524329692,1009619
6149,Slovenia,2001,0.0,2363860.82578774,1992060.0,0.157498742047657,50.6954,49.3046,1009883.0,982177.0,0.04595647487759527,98.91062562065541,1010799
6150,Slovenia,2002,0.0,469274.46608285396,1994530.0,0.12391544232327198,50.6388,49.3612,1010006.0,984524.0,0.01217888707269875,99.03326713008936,1014409
6156,Solomon Islands,1972,0.0,0.0,172599.0,3.769487015567,9.0002,90.9998,15534.0,157065.0,4.234132330153804,6.1664523043944275,20182
6157,Solomon Islands,1973,0.0,0.0,179354.0,3.83905215997693,9.0418,90.9582,16217.0,163137.0,4.3028904739781835,6.40778849589139,21526
6158,Solomon Islands,1974,0.0,0.0,186338.0,3.82007224065394,9.0834,90.9166,16926.0,169412.0,4.279082651067691,6.657306180778849,22928
6159,Solomon Islands,1975,0.0,0.0,193447.0,3.7441344247004698,9.125,90.875,17652.0,175795.0,4.199819015938652,6.911289746337977,24390
6160,Solomon Islands,1976,0.0,0.0,200642.0,3.65186523538484,9.4152,90.5848,18891.0,181751.0,6.783652676741457,7.168345837799214,26108
6161,Solomon Islands,1977,0.0,0.0,207942.0,3.57369691657063,9.7054,90.2946,20182.0,187760.0,6.6105499867621775,7.429153269024653,27901
6162,Solomon Islands,1978,0.0,0.0,215353.0,3.5019347550741298,9.9956,90.0044,21526.0,193827.0,6.4470388799769465,7.693926402286531,29763
6163,Solomon Islands,1979,53997.30497068349,0.0,222905.0,3.4467129510513104,10.2858,89.7142,22928.0,199977.0,6.309736424370963,7.963737048946053,31688
6164,Solomon Islands,1980,195353.027960557,0.0,230614.0,3.3999645456405,10.575999999999999,89.42399999999999,24390.0,206224.0,6.1814341142012905,8.239156841729187,33670
6165,Solomon Islands,1981,178668.63612068302,0.0,238488.0,3.3573677416858305,10.9474,89.0526,26108.0,212380.0,6.8068568545142005,8.520471596998927,35363
6166,Solomon Islands,1982,100480.021492355,0.0,246502.0,3.30511124429215,11.3188,88.6812,27901.0,218601.0,6.642074970593608,8.806788138620936,37094
6167,Solomon Islands,1983,189138.413840284,0.0,254602.0,3.2331434511903,11.6902,88.3098,29763.0,224839.0,6.4603480856968085,9.096177206145052,38874
6168,Solomon Islands,1984,211173.869823037,0.0,262719.0,3.13834783710833,12.0616,87.9384,31688.0,231031.0,6.267204898374039,9.386173633440514,40722
6169,Solomon Islands,1985,1335832.38570599,0.0,270809.0,3.03287554224493,12.433,87.56700000000002,33670.0,237139.0,6.066917285336765,9.675205430510896,42652
6170,Solomon Islands,1986,251400.615129489,0.0,278846.0,2.92458827574191,12.6818,87.3182,35363.0,243483.0,4.905884262657134,9.962343694176493,44504
6171,Solomon Islands,1987,238972.74547961602,0.0,286868.0,2.83625215426955,12.9306,87.0694,37094.0,249774.0,4.778915566754068,10.248946052161486,46435
6172,Solomon Islands,1988,133371.563296079,0.0,294962.0,2.7824354837674803,13.1794,86.8206,38874.0,256088.0,4.68704152287801,10.538120757413363,48443
6173,Solomon Islands,1989,57121.004467215,0.0,303258.0,2.77373938667381,13.4282,86.5718,40722.0,262536.0,4.644284025380111,10.834512325830653,50525
6174,Solomon Islands,1990,48848.4317067189,0.0,311849.0,2.793516794706,13.677,86.32300000000002,42652.0,269197.0,4.6305679206256745,11.141443372633082,52678
6175,Solomon Islands,1991,29642.9765882999,0.0,320764.0,2.8186553946797095,13.8744,86.1256,44504.0,276260.0,4.250490661705892,11.459949982136473,55022
6176,Solomon Islands,1992,19221.1360405412,0.0,329984.0,2.83385181926987,14.0718,85.9282,46435.0,283549.0,4.247441245497948,11.789353340478742,57446
6177,Solomon Islands,1993,22567.134937875402,0.0,339490.0,2.8400323047327,14.2692,85.7308,48443.0,291047.0,4.233436382656073,12.128974633797787,59949
6178,Solomon Islands,1994,0.0,0.0,349250.0,2.83435066531312,14.4666,85.5334,50525.0,298725.0,4.20804142351524,12.47767059664166,62533
6179,Solomon Islands,1995,19768.3369684988,0.0,359236.0,2.81915559861616,14.664000000000001,85.336,52678.0,306558.0,4.17296477925704,12.834440871739908,65194
6180,Solomon Islands,1996,28271.7260790494,0.0,369439.0,2.80060846798087,14.8934,85.1066,55022.0,314417.0,4.353519417154275,13.198963915684171,68658
6181,Solomon Islands,1997,7818.48154315136,0.0,379861.0,2.78197575264173,15.1228,84.8772,57446.0,322415.0,4.311227085544925,13.571311182565204,72238
6182,Solomon Islands,1998,0.0,0.0,390493.0,2.76046470533783,15.3522,84.6478,59949.0,330544.0,4.264882465801471,13.951161128974636,75926
6183,Solomon Islands,1999,0.0,0.0,401323.0,2.73565459780411,15.5816,84.4184,62533.0,338790.0,4.2200216632140535,14.338085030367987,79712
6184,Solomon Islands,2000,0.0,0.0,412336.0,2.7071961602086003,15.811,84.189,65194.0,347142.0,4.167302275880994,14.731546981064662,83588
6185,Solomon Islands,2001,0.0,0.0,423529.0,2.6783437762271403,16.211,83.789,68658.0,354871.0,5.17702184054204,15.131439799928547,87735
6186,Solomon Islands,2002,72188.3772361342,0.0,434880.0,2.64481422375431,16.611,83.389,72238.0,362642.0,5.082856466904515,15.536977491961414,91976
6192,Somalia,1972,0.0,0.0,3490295.0,0.365306096096518,23.805999999999997,76.194,830900.0,2659395.0,2.7630610647230744,5.563641725380176,1236269
6193,Somalia,1973,0.0,0.0,3526527.0,1.03272740905065,24.37,75.63,859415.0,2667112.0,3.3742474555339936,5.621396690789684,1388746
6194,Somalia,1974,0.0,0.0,3644572.0,3.2925403488144602,24.934,75.066,908738.0,2735834.0,5.58048985824105,5.809564191666402,1526701
6195,Somalia,1975,0.0,0.0,3880955.0,6.28423199283992,25.498,74.502,989566.0,2891389.0,8.520963936327863,6.1863662447795456,1629788
6196,Somalia,1976,0.0,0.0,4259636.0,9.3102453251379,25.750999999999998,74.249,1096899.0,3162737.0,10.29759235847751,6.7899958555169455,1689455
6197,Somalia,1977,0.0,0.0,4754149.0,10.983399985344601,26.004,73.99600000000001,1236269.0,3517880.0,11.961086512173555,7.578265374438104,1711164
6198,Somalia,1978,0.0,0.0,5289049.0,10.662074607755999,26.256999999999998,73.743,1388746.0,3900303.0,11.630320878318756,8.430913061497753,1707724
6199,Somalia,1979,0.0,0.0,5758961.0,8.51186199403984,26.51,73.49,1526701.0,4232260.0,9.470801660855175,9.179967800554724,1699863
6200,Somalia,1980,0.0,0.0,6089707.0,5.5842892413370295,26.763,73.237,1629788.0,4459919.0,6.5340746722189325,9.7071874900373,1703225
6201,Somalia,1981,0.0,0.0,6251730.0,2.62582565403118,27.0238,72.9762,1689455.0,4562275.0,3.5956046708078406,9.965457327764847,1726593
6202,Somalia,1982,0.0,0.0,6271538.0,0.31633941744794103,27.2846,72.7154,1711164.0,4560374.0,1.2767848978251861,9.997031912519525,1762075
6203,Somalia,1983,0.0,0.0,6199671.0,-1.15253934937917,27.5454,72.4546,1707724.0,4491947.0,-0.2012350893549429,9.882473618771321,1804369
6204,Somalia,1984,0.0,0.0,6113252.0,-1.4037352308237703,27.8062,72.1938,1699863.0,4413389.0,-0.4613830223577689,9.744718972168204,1844140
6205,Somalia,1985,0.0,0.0,6068425.0,-0.7359775233330039,28.066999999999997,71.93299999999998,1703225.0,4365200.0,0.19758531626389889,9.673263302196576,1874865
6206,Somalia,1986,0.0,0.0,6082723.0,0.235335897462226,28.3852,71.6148,1726593.0,4356130.0,1.3626589858370752,9.696054770937607,1896580
6207,Somalia,1987,0.0,0.0,6138907.0,0.9194255723535091,28.7034,71.2966,1762075.0,4376832.0,2.0341989274375125,9.785613861701787,1911166
6208,Somalia,1988,0.0,0.0,6217331.0,1.26940016994846,29.0216,70.9784,1804369.0,4412962.0,2.371885430355332,9.910624222909426,1925799
6209,Somalia,1989,0.0,0.0,6285456.0,1.08976781265827,29.3398,70.6602,1844140.0,4441316.0,2.180209798296551,10.019217649121687,1950958
6210,Somalia,1990,0.0,0.0,6321615.0,0.573632037958015,29.658,70.342,1874865.0,4446750.0,1.6523612668876142,10.076856250199253,1994369
6211,Somalia,1991,0.0,0.0,6319531.0,-0.0329716944789596,30.0114,69.9886,1896580.0,4422951.0,1.1515607395516807,10.073534287627124,2060282
