,country,year,World bank region,"World bank, 4 income groups 2017",Adjusted savings: mineral depletion (current US$),Adjusted savings: energy depletion (current US$),Population (Total),Population growth (annual %),Population density (people per sq. km of land area),Rural population (% of total population),Urban population (% of total),Rural population,Urban population,Urban population growth (annual %),Urban population 5 years in the future
6143,South Sudan,1980,Sub-Saharan Africa,Low income,0.0,0.0,4701961.0,2.92468427884906,0.0,91.48100000000001,8.519,4301401.0,400560.0,2.7909847954621028,536149
6144,South Sudan,1981,Sub-Saharan Africa,Low income,0.0,0.0,4850393.0,3.1080076853751804,0.0,91.21600000000001,8.783999999999999,4424334.0,426059.0,6.171426631034883,585703
6145,South Sudan,1982,Sub-Saharan Africa,Low income,0.0,0.0,5007897.0,3.1956333899241605,0.0,90.95100000000001,9.049,4554732.0,453165.0,6.167846324288533,635228
6146,South Sudan,1983,Sub-Saharan Africa,Low income,0.0,0.0,5166491.0,3.1177668185437994,0.0,90.686,9.314,4685284.0,481207.0,6.004123338571269,683096
6147,South Sudan,1984,Sub-Saharan Africa,Low income,0.0,0.0,5315479.0,2.84293953494535,0.0,90.421,9.579,4806309.0,509170.0,5.648441804041967,727009
6148,South Sudan,1985,Sub-Saharan Africa,Low income,0.0,0.0,5446452.0,2.43412574738231,0.0,90.156,9.844,4910303.0,536149.0,5.1630158513680895,765257
6149,South Sudan,1986,Sub-Saharan Africa,Low income,0.0,0.0,5562024.0,2.09976832947151,0.0,89.4696,10.5304,4976321.0,585703.0,8.840072764403008,786115
6150,South Sudan,1987,Sub-Saharan Africa,Low income,0.0,0.0,5663186.0,1.80245605771378,0.0,88.7832,11.2168,5027958.0,635228.0,8.117115440717177,800048
6151,South Sudan,1988,Sub-Saharan Africa,Low income,0.0,0.0,5738763.0,1.3257050506198602,0.0,88.0968,11.9032,5055667.0,683096.0,7.265141649669098,812235
6152,South Sudan,1989,Sub-Saharan Africa,Low income,0.0,0.0,5774680.0,0.623916173677952,0.0,87.4104,12.5896,5047671.0,727009.0,6.230345103662853,830832
6153,South Sudan,1990,Sub-Saharan Africa,Low income,0.0,0.0,5764216.0,-0.181369220563664,0.0,86.72399999999999,13.276,4998959.0,765257.0,5.127286802189862,862581
6154,South Sudan,1991,Sub-Saharan Africa,Low income,0.0,0.0,5698383.0,-1.14867010275481,0.0,86.2046,13.7954,4912268.0,786115.0,2.689136703829242,889735
6155,South Sudan,1992,Sub-Saharan Africa,Low income,0.0,0.0,5588959.0,-1.93894059616009,0.0,85.6852,14.3148,4788911.0,800048.0,1.7568633708550203,931932
6156,South Sudan,1993,Sub-Saharan Africa,Low income,0.0,0.0,5475424.0,-2.05233287960093,0.0,85.1658,14.8342,4663189.0,812235.0,1.5117981290005835,984944
6157,South Sudan,1994,Sub-Saharan Africa,Low income,0.0,0.0,5411318.0,-1.17770295187277,0.0,84.6464,15.3536,4580486.0,830832.0,2.26379011941474,1041989
6158,South Sudan,1995,Sub-Saharan Africa,Low income,0.0,0.0,5434266.0,0.42317747473805895,0.0,84.12700000000001,15.873,4571685.0,862581.0,3.7501449187286733,1098008
6159,South Sudan,1996,Sub-Saharan Africa,Low income,0.0,0.0,5561120.0,2.30750659702876,0.0,84.0008,15.9992,4671385.0,889735.0,3.0994608040588565,1151814
6160,South Sudan,1997,Sub-Saharan Africa,Low income,0.0,0.0,5779278.0,3.8479234561804905,0.0,83.8746,16.1254,4847346.0,931932.0,4.6336185070362195,1204799
6161,South Sudan,1998,Sub-Saharan Africa,Low income,0.0,0.0,6060600.0,4.75300436939205,0.0,83.7484,16.2516,5075656.0,984944.0,5.532493611363927,1258587
6162,South Sudan,1999,Sub-Saharan Africa,Low income,0.0,0.0,6362201.0,4.8565581585236695,0.0,83.62219999999998,16.3778,5320212.0,1041989.0,5.630187887168021,1315986
6163,South Sudan,2000,Sub-Saharan Africa,Low income,0.0,0.0,6652984.0,4.4691089160458795,0.0,83.49600000000001,16.504,5554976.0,1098008.0,5.236624238172281,1379070
6164,South Sudan,2001,Sub-Saharan Africa,Low income,0.0,0.0,6924455.0,3.9993872788603504,0.0,83.366,16.634,5772641.0,1151814.0,4.784046186927094,1448767
6165,South Sudan,2002,Sub-Saharan Africa,Low income,0.0,0.0,7186820.0,3.71894443367764,0.0,83.236,16.764,5982021.0,1204799.0,4.4974657145301125,1523302
6171,Spain,1972,Europe & Central Asia,High income,14092647.641566299,1055156.57824,34502705.0,0.905544563597472,69.03578574572812,32.5492,67.4508,11230354.0,23272351.0,1.9583524320651629,25770945
6172,Spain,1973,Europe & Central Asia,High income,59993369.111054696,7806024.00646806,34817071.0,0.9070085718253951,69.66479450958421,31.8428,68.1572,11086730.0,23730341.0,1.9488436758471737,26364358
6173,Spain,1974,Europe & Central Asia,High income,86095002.7627203,92801784.1291778,35154338.0,0.9640212102960609,70.34384792396199,31.136399999999995,68.8636,10945795.0,24208543.0,1.995114705568125,26838825
6174,Spain,1975,Europe & Central Asia,High income,16823040.125416,135561829.159484,35530725.0,1.06497905339973,71.11407441506715,30.43000000000001,69.57,10812000.0,24718725.0,2.085546619352144,27251499
6175,Spain,1976,Europe & Central Asia,High income,30762002.5824188,120157785.587423,35939437.0,1.14374011194444,71.94074303901355,29.786199999999994,70.2138,10704993.0,25234444.0,2.0648833069258377,27578458
6176,Spain,1977,Europe & Central Asia,High income,24700160.349926397,94550313.0253208,36370050.0,1.1910417521871999,72.80708251591464,29.142399999999995,70.8576,10599105.0,25770945.0,2.103780788040164,27834311
6177,Spain,1978,Europe & Central Asia,High income,14678509.7387543,83110635.2790701,36872506.0,1.3720544717033798,73.81439753368166,28.4986,71.5014,10508148.0,26364358.0,2.276532768225108,28074653
6178,Spain,1979,Europe & Central Asia,High income,54934506.5064188,201014389.771602,37201123.0,0.88727705210866,74.47075909837051,27.8548,72.1452,10362298.0,26838825.0,1.783651098050631,28298661
6179,Spain,1980,Europe & Central Asia,High income,85593188.1264861,365401155.575104,37439035.0,0.637492770908171,74.95752497647507,27.211,72.789,10187536.0,27251499.0,1.5258995568785,28511757
6180,Spain,1981,Europe & Central Asia,High income,34445027.4102064,413332691.852495,37740556.0,0.802139550675004,75.5627197373163,26.926199999999994,73.0738,10162098.0,27578458.0,1.1926431951745198,28686145
6181,Spain,1982,Europe & Central Asia,High income,26227419.447684303,499822020.57182306,37942805.0,0.5344622087711329,75.96765506747288,26.641400000000004,73.3586,10108494.0,27834311.0,0.9234507597947392,28844938
6182,Spain,1983,Europe & Central Asia,High income,25644939.5296411,544248188.146984,38122429.0,0.472290228905485,76.3318763390265,26.3566,73.6434,10047776.0,28074653.0,0.8597672477148226,28996545
6183,Spain,1984,Europe & Central Asia,High income,20661394.5944845,404825275.494792,38278575.0,0.40875435984423103,76.64299014896685,26.0718,73.9282,9979914.0,28298661.0,0.7947348244737057,29141473
6184,Spain,1985,Europe & Central Asia,High income,8311162.97133085,396765462.74577796,38418817.0,0.365702542526481,76.92378864328047,25.78700000000001,74.21300000000001,9907060.0,28511757.0,0.7502039482613628,29274191
6185,Spain,1986,Europe & Central Asia,High income,8826006.53143742,136562101.3735,38535617.0,0.30355649081711306,77.15765056863688,25.5594,74.4406,9849472.0,28686145.0,0.6097725064969296,29380291
6186,Spain,1987,Europe & Central Asia,High income,21038569.5642013,168861085.844257,38630820.0,0.24674729585610397,77.34827006246995,25.3318,74.6682,9785882.0,28844938.0,0.5520264697455949,29516853
6187,Spain,1988,Europe & Central Asia,High income,440933867.91859406,126108460.66453701,38715849.0,0.21986476044075198,77.5185187409899,25.10420000000001,74.8958,9719304.0,28996545.0,0.5242166670719903,29648349
6188,Spain,1989,Europe & Central Asia,High income,436269493.752256,133307906.963848,38791473.0,0.195140335252081,77.66993632868812,24.8766,75.1234,9650000.0,29141473.0,0.498566360498349,29767902
6189,Spain,1990,Europe & Central Asia,High income,134153346.93321201,148741990.167562,38850435.0,0.151881922671244,77.78799255165785,24.649,75.351,9576244.0,29274191.0,0.4543926038578288,29877416
6190,Spain,1991,Europe & Central Asia,High income,8419967.64162023,151924616.454005,38939049.0,0.227830379567728,77.96541926958194,24.548,75.452,9558758.0,29380291.0,0.3617800792238722,29978629
6191,Spain,1992,Europe & Central Asia,High income,7787105.32722103,138129149.12397,39067745.0,0.329961302509666,78.22309987185648,24.447000000000006,75.553,9550892.0,29516853.0,0.4637312964671406,30089917
6192,Spain,1993,Europe & Central Asia,High income,5077605.36102196,97529918.5897855,39189400.0,0.310911158332986,78.46668268460677,24.346000000000004,75.654,9541051.0,29648349.0,0.4445052566996645,30227604
6193,Spain,1994,Europe & Central Asia,High income,9358859.69795375,68079574.4432901,39294967.0,0.269014245001208,78.6780534198302,24.245000000000005,75.755,9527065.0,29767902.0,0.4024257987708725,30416150
6194,Spain,1995,Europe & Central Asia,High income,11074191.614349,70723753.1165655,39387017.0,0.23397997181979,78.86235984302421,24.144000000000005,75.85600000000001,9509601.0,29877416.0,0.3672178361606225,30705534
6195,Spain,1996,Europe & Central Asia,High income,5216498.13534949,79480211.66482009,39478186.0,0.23120219600924105,79.04490229056543,24.0628,75.9372,9499557.0,29978629.0,0.3381883867053887,31117125
6196,Spain,1997,Europe & Central Asia,High income,14888585.849727698,44086536.9492872,39582413.0,0.263663725545303,79.25359002082331,23.9816,76.0184,9492496.0,30089917.0,0.3705371104867528,31669289
6197,Spain,1998,Europe & Central Asia,High income,0.0,32281697.1118013,39721108.0,0.34978306047467894,79.53129104597149,23.900400000000005,76.0996,9493504.0,30227604.0,0.4565414389323418,32284264
6198,Spain,1999,Europe & Central Asia,High income,0.0,28089424.365043897,39926268.0,0.515171909113277,79.94207111965402,23.819199999999995,76.1808,9510118.0,30416150.0,0.6218170712871821,32883837
6199,Spain,2000,Europe & Central Asia,High income,2828192.56839813,47081009.257875,40263216.0,0.840384465040216,80.68780761523045,23.738000000000003,76.262,9557682.0,30705534.0,0.9469181585631008,33482406
6200,Spain,2001,Europe & Central Asia,High income,0.0,93135644.0855577,40756001.0,1.2164794851994198,81.75399382171227,23.6502,76.3498,9638876.0,31117125.0,1.3315411789247276,34104955
6201,Spain,2002,Europe & Central Asia,High income,2598781.58050083,69412554.386052,41431558.0,1.64397683337414,83.02251923693491,23.5624,76.4376,9762269.0,31669289.0,1.7589099306413731,34794879
6207,Sri Lanka,1972,South Asia,Lower middle income,0.0,0.0,12861000.0,1.3385194557653501,205.08690798915646,80.4984,19.5016,10352899.0,2508101.0,1.3067339051546327,2677059
6208,Sri Lanka,1973,South Asia,Lower middle income,0.0,0.0,13091000.0,1.77254949140123,208.75458459575825,80.5046,19.4954,10538857.0,2552143.0,1.7407505303238684,2704699
6209,Sri Lanka,1974,South Asia,Lower middle income,0.0,0.0,13284000.0,1.46353323165381,211.83224366129804,80.5108,19.4892,10695055.0,2588945.0,1.4317058424875058,2738073
6210,Sri Lanka,1975,South Asia,Lower middle income,0.0,0.0,13496000.0,1.5833041729167,215.21288470738318,80.517,19.483,10866574.0,2629426.0,1.5515114598594073,2769339
6211,Sri Lanka,1976,South Asia,Lower middle income,0.0,0.0,13717000.0,1.62425942526027,218.7370435337267,80.65780000000002,19.3422,11063830.0,2653170.0,0.8989580085580648,2764511
6212,Sri Lanka,1977,South Asia,Lower middle income,0.0,0.0,13942000.0,1.6269927567937,222.32498804018502,80.7986,19.2014,11264941.0,2677059.0,0.8963652387431594,2805334
6213,Sri Lanka,1978,South Asia,Lower middle income,0.0,0.0,14190000.0,1.7631624107744301,226.27970020730342,80.9394,19.0606,11485301.0,2704699.0,1.0271826799069583,2821619
6214,Sri Lanka,1979,South Asia,Lower middle income,0.0,0.0,14472000.0,1.96782569210428,230.77659065539783,81.0802,18.9198,11733927.0,2738073.0,1.2263757616789783,2830852
6215,Sri Lanka,1980,South Asia,Lower middle income,95590.13399754961,0.0,14747000.0,1.88239241758098,235.16185616329133,81.221,18.779,11977661.0,2769339.0,1.1354275256403252,2849025
6216,Sri Lanka,1981,South Asia,Lower middle income,106346.66804396,0.0,14847000.0,0.675815236905491,236.7564981661617,81.38,18.62,12082489.0,2764511.0,-0.17448977565244747,2874960
6217,Sri Lanka,1982,South Asia,Lower middle income,80107.4865327038,0.0,15196000.0,2.3234410687520497,242.32179875617925,81.539,18.461,12390666.0,2805334.0,1.4658839162153017,2893109
6218,Sri Lanka,1983,South Asia,Lower middle income,52925.6028482508,0.0,15417000.0,1.44385613528232,245.84595758252274,81.69800000000002,18.302,12595381.0,2821619.0,0.5788228715306577,2906983
6219,Sri Lanka,1984,South Asia,Lower middle income,57248.030100895194,0.0,15603000.0,1.1992406780842801,248.8119917078616,81.857,18.143,12772148.0,2830852.0,0.3266892731220024,2920147
6220,Sri Lanka,1985,South Asia,Lower middle income,45877.99862562861,0.0,15842000.0,1.52014375830428,252.62318609472172,82.01599999999998,17.984,12992975.0,2849025.0,0.6399104069717814,2926410
6221,Sri Lanka,1986,South Asia,Lower middle income,26102.3973345783,0.0,16127000.0,1.78302449562906,257.16791580290226,82.17299999999999,17.827,13252040.0,2874960.0,0.9061930623002128,2943540
6222,Sri Lanka,1987,South Asia,Lower middle income,13413.7116461701,0.0,16373000.0,1.5138750658976599,261.0907351299633,82.33,17.67,13479891.0,2893109.0,0.6292941326929384,2944192
6223,Sri Lanka,1988,South Asia,Lower middle income,27037.876112937996,0.0,16599000.0,1.3708815926727098,264.6946260564503,82.48700000000001,17.512999999999998,13692017.0,2906983.0,0.4784071170445529,2954576
6224,Sri Lanka,1989,South Asia,Lower middle income,58297.713918023604,0.0,16825000.0,1.3523422946708998,268.2985169829373,82.64399999999999,17.355999999999998,13904853.0,2920147.0,0.4518183872381344,2968439
6225,Sri Lanka,1990,South Asia,Lower middle income,51594.1923464688,0.0,17015000.0,1.1229432422077499,271.32833678839097,82.801,17.199,14088590.0,2926410.0,0.2142458337672684,2981558
6226,Sri Lanka,1991,South Asia,Lower middle income,48869.3668849154,0.0,17267000.0,1.4701857477424198,275.3468346356243,82.9528,17.0472,14323460.0,2943540.0,0.5836522841849918,2987631
6227,Sri Lanka,1992,South Asia,Lower middle income,68069.1023627237,0.0,17426000.0,0.9166178378801891,277.88231542018815,83.1046,16.8954,14481808.0,2944192.0,0.022147747304561757,2998286
6228,Sri Lanka,1993,South Asia,Lower middle income,19396.3641181863,0.0,17646000.0,1.25457849908178,281.39052782650293,83.2564,16.7436,14691424.0,2954576.0,0.3520738814045716,3005703
6229,Sri Lanka,1994,South Asia,Lower middle income,18679.1063746977,0.0,17891000.0,1.37886643077727,285.2974007335353,83.4082,16.5918,14922561.0,2968439.0,0.4681070473167783,3021367
6230,Sri Lanka,1995,South Asia,Lower middle income,16912.4824576322,0.0,18136000.0,1.3601120097542199,289.2042736405677,83.56,16.44,15154442.0,2981558.0,0.4409757268545851,3000733
6231,Sri Lanka,1996,South Asia,Lower middle income,36591.043874446004,0.0,18336000.0,1.09674273271011,292.39355764630835,83.7062,16.2938,15348369.0,2987631.0,0.20347829815265447,2930941
6232,Sri Lanka,1997,South Asia,Lower middle income,57842.1041493199,0.0,18568000.0,1.25733284398069,296.0931270929676,83.8524,16.1476,15569714.0,2998286.0,0.3560026393037335,2928252
6233,Sri Lanka,1998,South Asia,Lower middle income,110191.07557175099,0.0,18784000.0,1.15657746735501,299.5375538191676,83.9986,16.0014,15778297.0,3005703.0,0.2470691992599458,2944934
6234,Sri Lanka,1999,South Asia,Lower middle income,108907.215121305,0.0,19056000.0,1.43765689672583,303.87498006697496,84.1448,15.8552,16034633.0,3021367.0,0.519789392444832,2962555
6235,Sri Lanka,2000,South Asia,Lower middle income,120620.10811919699,0.0,19102000.0,0.24110289996016196,304.6085153882953,84.291,15.709000000000001,16101267.0,3000733.0,-0.6852785821827863,2971548
6236,Sri Lanka,2001,South Asia,Lower middle income,120031.20551565,0.0,18797000.0,-1.60957589780875,299.74485727954067,84.4074,15.5926,15866059.0,2930941.0,-2.3533060279348197,3000504
6237,Sri Lanka,2002,South Asia,Lower middle income,118389.562609534,0.0,18921000.0,0.65751337151655,301.7222133631,84.5238,15.4762,15992748.0,2928252.0,-0.0917873908160616,3024406
6243,St. Kitts and Nevis,1972,Latin America & Caribbean,High income,0.0,0.0,44328.0,-0.364791325290192,126.65142857142857,65.50460000000001,34.4954,29037.0,15291.0,0.15052851430309616,15543
6244,St. Kitts and Nevis,1973,Latin America & Caribbean,High income,0.0,0.0,44314.0,-0.0315877351964296,126.61142857142859,65.3274,34.6726,28949.0,15365.0,0.4827775556433528,15532
6245,St. Kitts and Nevis,1974,Latin America & Caribbean,High income,0.0,0.0,44327.0,0.0293317992648993,126.64857142857143,65.1502,34.8498,28879.0,15448.0,0.5387349543765332,15516
6246,St. Kitts and Nevis,1975,Latin America & Caribbean,High income,0.0,0.0,44278.0,-0.110603250370009,126.50857142857143,64.973,35.027,28769.0,15509.0,0.39409554511025385,15503
6247,St. Kitts and Nevis,1976,Latin America & Caribbean,High income,0.0,0.0,44142.0,-0.307622952385078,126.12,64.80199999999999,35.198,28605.0,15537.0,0.1803775532548405,15366
6248,St. Kitts and Nevis,1977,Latin America & Caribbean,High income,0.0,0.0,43946.0,-0.4450102703107329,125.56,64.631,35.369,28403.0,15543.0,0.03861003908967225,15234
6249,St. Kitts and Nevis,1978,Latin America & Caribbean,High income,0.0,0.0,43704.0,-0.5521976381658521,124.86857142857143,64.46000000000001,35.54,28172.0,15532.0,-0.07079646313400167,15101
6250,St. Kitts and Nevis,1979,Latin America & Caribbean,High income,0.0,0.0,43450.0,-0.582877938201546,124.14285714285714,64.289,35.711,27934.0,15516.0,-0.10306622917001897,14960
6251,St. Kitts and Nevis,1980,Latin America & Caribbean,High income,0.0,0.0,43205.0,-0.565462241803855,166.1730769230769,64.118,35.882,27702.0,15503.0,-0.0838195993495605,14808
6252,St. Kitts and Nevis,1981,Latin America & Caribbean,High income,0.0,0.0,42978.0,-0.526787243299332,165.3,64.2458,35.7542,27612.0,15366.0,-0.8876277138781912,14642
6253,St. Kitts and Nevis,1982,Latin America & Caribbean,High income,0.0,0.0,42761.0,-0.506188463460483,164.4653846153846,64.37360000000001,35.6264,27527.0,15234.0,-0.8627504494846842,14469
6254,St. Kitts and Nevis,1983,Latin America & Caribbean,High income,0.0,0.0,42539.0,-0.520517001723288,163.61153846153846,64.50139999999999,35.4986,27438.0,15101.0,-0.8768805156944319,14309
6255,St. Kitts and Nevis,1984,Latin America & Caribbean,High income,0.0,0.0,42294.0,-0.5776070188738089,162.66923076923078,64.6292,35.3708,27334.0,14960.0,-0.9380994247320856,14191
6256,St. Kitts and Nevis,1985,Latin America & Caribbean,High income,0.0,0.0,42017.0,-0.657093372566532,161.60384615384615,64.757,35.243,27209.0,14808.0,-1.0212397275134777,14132
6257,St. Kitts and Nevis,1986,Latin America & Caribbean,High income,0.0,0.0,41697.0,-0.7645114523397359,160.37307692307692,64.88380000000001,35.1162,27055.0,14642.0,-1.1273464046745445,14119
6258,St. Kitts and Nevis,1987,Latin America & Caribbean,High income,0.0,0.0,41353.0,-0.828421354218697,159.05,65.0106,34.9894,26884.0,14469.0,-1.18856814695064,14166
6259,St. Kitts and Nevis,1988,Latin America & Caribbean,High income,0.0,0.0,41045.0,-0.747594442831433,157.86538461538458,65.1374,34.8626,26736.0,14309.0,-1.1119719830346595,14255
6260,St. Kitts and Nevis,1989,Latin America & Caribbean,High income,0.0,0.0,40854.0,-0.46642900713449703,157.13076923076926,65.2642,34.7358,26663.0,14191.0,-0.8280749072197409,14358
6261,St. Kitts and Nevis,1990,Latin America & Caribbean,High income,0.0,0.0,40833.0,-0.0514157710838355,157.05,65.39099999999999,34.609,26701.0,14132.0,-0.4166231355501633,14460
6262,St. Kitts and Nevis,1991,Latin America & Caribbean,High income,0.0,0.0,41009.0,0.430097679210687,157.72692307692307,65.5698,34.4302,26890.0,14119.0,-0.09203214695107988,14548
6263,St. Kitts and Nevis,1992,Latin America & Caribbean,High income,0.0,0.0,41360.0,0.8522675390020649,159.0769230769231,65.74860000000001,34.2514,27194.0,14166.0,0.3323319304042899,14631
6264,St. Kitts and Nevis,1993,Latin America & Caribbean,High income,0.0,0.0,41836.0,1.1442982691848,160.90769230769232,65.9274,34.0726,27581.0,14255.0,0.6262995033204527,14717
6265,St. Kitts and Nevis,1994,Latin America & Caribbean,High income,0.0,0.0,42363.0,1.25181268632029,162.9346153846154,66.1062,33.8938,28005.0,14358.0,0.7199555789655852,14814
6266,St. Kitts and Nevis,1995,Latin America & Caribbean,High income,0.0,0.0,42888.0,1.2316726770011899,164.95384615384614,66.285,33.715,28428.0,14460.0,0.7078938576327279,14928
6267,St. Kitts and Nevis,1996,Latin America & Caribbean,High income,0.0,0.0,43391.0,1.1659979804423102,166.88846153846154,66.4724,33.5276,28843.0,14548.0,0.6067310394123951,15083
6268,St. Kitts and Nevis,1997,Latin America & Caribbean,High income,0.0,0.0,43885.0,1.1320529714421101,168.78846153846158,66.65979999999999,33.3402,29254.0,14631.0,0.5689038271282545,15253
6269,St. Kitts and Nevis,1998,Latin America & Caribbean,High income,0.0,0.0,44391.0,1.14641701444259,170.73461538461538,66.8472,33.1528,29674.0,14717.0,0.5860722785950605,15428
6270,St. Kitts and Nevis,1999,Latin America & Caribbean,High income,0.0,0.0,44938.0,1.2247015795532,172.83846153846153,67.0346,32.9654,30124.0,14814.0,0.6569391409121563,15600
6271,St. Kitts and Nevis,2000,Latin America & Caribbean,High income,0.0,0.0,45544.0,1.3395129664741798,175.16923076923078,67.22200000000001,32.778,30616.0,14928.0,0.7665964513890559,15763
6272,St. Kitts and Nevis,2001,Latin America & Caribbean,High income,0.0,0.0,46214.0,1.46038908375338,177.74615384615385,67.362,32.638000000000005,31131.0,15083.0,1.032963768112731,15968
6273,St. Kitts and Nevis,2002,Latin America & Caribbean,High income,0.0,0.0,46934.0,1.5459577014088701,180.51538461538465,67.50200000000001,32.498000000000005,31681.0,15253.0,1.1207923231680958,16164
6279,St. Lucia,1972,Latin America & Caribbean,Upper middle income,0.0,0.0,106458.0,1.00922748349464,174.52131147540985,75.5758,24.4242,80456.0,26002.0,2.0750695985198107,29037
6280,St. Lucia,1973,Latin America & Caribbean,Upper middle income,0.0,0.0,107461.0,0.9377449876079691,176.16557377049182,75.3172,24.6828,80937.0,26524.0,1.9876525366644204,29788
6281,St. Lucia,1974,Latin America & Caribbean,Upper middle income,0.0,0.0,108534.0,0.9935496901975881,177.92459016393445,75.0586,24.9414,81464.0,27070.0,2.0376120119588714,30552
6282,St. Lucia,1975,Latin America & Caribbean,Upper middle income,0.0,0.0,109770.0,1.13237797516721,179.95081967213116,74.8,25.2,82108.0,27662.0,2.16335265763064,31313
6283,St. Lucia,1976,Latin America & Caribbean,Upper middle income,0.0,0.0,111211.0,1.30420300882202,182.3131147540984,74.532,25.468000000000004,82888.0,28323.0,2.3614565215973045,32071
6284,St. Lucia,1977,Latin America & Caribbean,Upper middle income,0.0,0.0,112826.0,1.44175111701875,184.96065573770488,74.264,25.736,83789.0,29037.0,2.4896683416571963,32823
6285,St. Lucia,1978,Latin America & Caribbean,Upper middle income,0.0,0.0,114551.0,1.5173329716076,187.78852459016395,73.99600000000001,26.004,84763.0,29788.0,2.5534749013337783,33593
6286,St. Lucia,1979,Latin America & Caribbean,Upper middle income,0.0,0.0,116292.0,1.50841308667043,190.6426229508197,73.72800000000002,26.272,85740.0,30552.0,2.5324522074816,34411
6287,St. Lucia,1980,Latin America & Caribbean,Upper middle income,0.0,0.0,117984.0,1.44447525113208,193.416393442623,73.46000000000002,26.54,86671.0,31313.0,2.46031968582526,35299
6288,St. Lucia,1981,Latin America & Caribbean,Upper middle income,0.0,0.0,119593.0,1.3545289323848502,196.0540983606557,73.1834,26.8166,87522.0,32071.0,2.391884822728865,36281
6289,St. Lucia,1982,Latin America & Caribbean,Upper middle income,0.0,0.0,121150.0,1.29351358869524,198.60655737704917,72.9068,27.0932,88327.0,32823.0,2.3177294154006094,37335
6290,St. Lucia,1983,Latin America & Caribbean,Upper middle income,0.0,0.0,122738.0,1.30225549591725,201.20983606557377,72.6302,27.3698,89145.0,33593.0,2.3188222768659283,38429
6291,St. Lucia,1984,Latin America & Caribbean,Upper middle income,0.0,0.0,124468.0,1.3996652533218898,204.0459016393443,72.3536,27.6464,90057.0,34411.0,2.4058568775079245,39513
6292,St. Lucia,1985,Latin America & Caribbean,Upper middle income,0.0,0.0,126416.0,1.55294012254513,207.2393442622951,72.077,27.923000000000002,91117.0,35299.0,2.5478354219589363,40554
6293,St. Lucia,1986,Latin America & Caribbean,Upper middle income,0.0,0.0,128620.0,1.72842647263396,210.85245901639342,71.7918,28.2082,92339.0,36281.0,2.7439553336792444,41206
6294,St. Lucia,1987,Latin America & Caribbean,Upper middle income,0.0,0.0,131032.0,1.8579247473361498,214.8065573770492,71.50659999999998,28.4934,93697.0,37335.0,2.863703622478217,41799
6295,St. Lucia,1988,Latin America & Caribbean,Upper middle income,0.0,0.0,133532.0,1.8899581311212799,218.9049180327869,71.2214,28.7786,95103.0,38429.0,2.888115841303,42359
6296,St. Lucia,1989,Latin America & Caribbean,Upper middle income,0.0,0.0,135954.0,1.79754437361843,222.8754098360656,70.9362,29.0638,96441.0,39513.0,2.7817348784324305,42925
6297,St. Lucia,1990,Latin America & Caribbean,Upper middle income,0.0,0.0,138180.0,1.6240589833173302,226.5245901639344,70.65100000000001,29.349,97626.0,40554.0,2.6004687661252968,43524
6298,St. Lucia,1991,Latin America & Caribbean,Upper middle income,0.0,0.0,140159.0,1.42203093987839,229.76885245901641,70.60079999999998,29.3992,98953.0,41206.0,1.5949457473995226,43603
6299,St. Lucia,1992,Latin America & Caribbean,Upper middle income,0.0,0.0,141934.0,1.25846683616698,232.67868852459014,70.5506,29.4494,100135.0,41799.0,1.428853897929696,43702
6300,St. Lucia,1993,Latin America & Caribbean,Upper middle income,0.0,0.0,143592.0,1.16137839347378,235.3967213114754,70.5004,29.4996,101233.0,42359.0,1.3308497478405827,43799
6301,St. Lucia,1994,Latin America & Caribbean,Upper middle income,0.0,0.0,145262.0,1.15630637426535,238.13442622950816,70.4502,29.5498,102337.0,42925.0,1.3273493505569016,43863
6302,St. Lucia,1995,Latin America & Caribbean,Upper middle income,0.0,0.0,147040.0,1.2165650108883101,241.04918032786884,70.4,29.6,103516.0,43524.0,1.3858103305226317,43878
6303,St. Lucia,1996,Latin America & Caribbean,Upper middle income,0.0,0.0,148962.0,1.29865812544472,244.2,70.7286,29.2714,105359.0,43603.0,0.1813445238556237,42808
6304,St. Lucia,1997,Latin America & Caribbean,Upper middle income,0.0,0.0,150994.0,1.3548861064302502,247.53114754098357,71.0572,28.9428,107292.0,43702.0,0.2267912317353293,41670
6305,St. Lucia,1998,Latin America & Caribbean,Upper middle income,0.0,0.0,153066.0,1.36291000009386,250.92786885245903,71.3858,28.6142,109267.0,43799.0,0.2217118426864809,40496
6306,St. Lucia,1999,Latin America & Caribbean,Upper middle income,0.0,0.0,155073.0,1.30267728636193,254.2180327868853,71.7144,28.2856,111210.0,43863.0,0.14601540318708475,39327
6307,St. Lucia,2000,Latin America & Caribbean,Upper middle income,0.0,0.0,156949.0,1.20249380211023,257.2934426229508,72.043,27.956999999999997,113071.0,43878.0,0.03419154134584587,38184
6308,St. Lucia,2001,Latin America & Caribbean,Upper middle income,0.0,0.0,158650.0,1.07796062174174,260.08196721311475,73.0174,26.9826,115842.0,42808.0,-2.468805450786564,37108
6309,St. Lucia,2002,Latin America & Caribbean,Upper middle income,0.0,0.0,160217.0,0.982862832831458,262.65081967213115,73.9918,26.0082,118547.0,41670.0,-2.6943555574641445,36040
6315,St. Vincent and the Grenadines,1972,Latin America & Caribbean,Upper middle income,0.0,0.0,92465.0,1.1147175050284601,237.08974358974356,68.3002,31.6998,63154.0,29311.0,2.7322214144238264,33477
